"","id","modified","basisOfRecord","occurrenceID.x","organismQuantityType","sex","eventDate","country","scientificName","kingdom","phylum","class","order","family","vernacularName","measurementUnit","length"
"14614",119992,"2019-11-20T10:20:01","HumanObservation",119992,"individual","Male",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14615",119993,"2019-11-20T10:20:01","HumanObservation",119993,"individual","Female",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14616",119994,"2019-11-20T10:20:01","HumanObservation",119994,"individual","Male",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14617",119995,"2019-11-20T10:20:01","HumanObservation",119995,"individual","Male",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14618",119996,"2019-11-20T10:20:02","HumanObservation",119996,"individual","Male",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14619",119997,"2019-11-20T10:20:02","HumanObservation",119997,"individual","Female",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14620",119998,"2019-11-20T10:20:02","HumanObservation",119998,"individual","Male",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14621",119999,"2019-11-20T10:20:02","HumanObservation",119999,"individual","Female",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14622",120000,"2019-11-20T10:20:02","HumanObservation",120000,"individual","Male",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14623",120001,"2019-11-20T10:20:02","HumanObservation",120001,"individual","Male",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14624",120002,"2019-11-20T10:20:02","HumanObservation",120002,"individual","Female",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14625",120003,"2019-11-20T10:20:03","HumanObservation",120003,"individual","Male",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14626",120004,"2019-11-20T10:20:03","HumanObservation",120004,"individual","Male",19602,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14627",120005,"2019-11-20T10:20:03","HumanObservation",120005,"individual","Male",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14628",120006,"2019-11-20T10:20:03","HumanObservation",120006,"individual","Male",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14629",120007,"2019-11-20T10:20:03","HumanObservation",120007,"individual","Male",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14630",120008,"2019-11-20T10:20:03","HumanObservation",120008,"individual","Male",19603,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14631",121373,"2019-11-20T10:20:52","HumanObservation",121373,"individual","Male",19932,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14632",121370,"2019-11-20T10:20:51","HumanObservation",121370,"individual","Female",19932,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14633",121371,"2019-11-20T10:20:52","HumanObservation",121371,"individual","Female",19932,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.98
"14634",121372,"2019-11-20T10:20:52","HumanObservation",121372,"individual","Female",19932,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14635",121374,"2019-11-20T10:20:52","HumanObservation",121374,"individual","Female",19932,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14636",121375,"2019-11-20T10:20:52","HumanObservation",121375,"individual","Male",19932,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14637",121376,"2019-11-20T10:20:52","HumanObservation",121376,"individual","Female",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14638",121377,"2019-11-20T10:20:52","HumanObservation",121377,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14639",121378,"2019-11-20T10:20:52","HumanObservation",121378,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14640",121379,"2019-11-20T10:20:53","HumanObservation",121379,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14641",121380,"2019-11-20T10:20:53","HumanObservation",121380,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14642",121381,"2019-11-20T10:20:53","HumanObservation",121381,"individual","Female",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14643",121382,"2019-11-20T10:20:53","HumanObservation",121382,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14644",121383,"2019-11-20T10:20:53","HumanObservation",121383,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.35
"14645",121384,"2019-11-20T10:20:53","HumanObservation",121384,"individual","Male",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14646",121385,"2019-11-20T10:20:53","HumanObservation",121385,"individual","Female",19933,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14647",121386,"2019-11-20T10:20:53","HumanObservation",121386,"individual","Female",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14648",121387,"2019-11-20T10:20:54","HumanObservation",121387,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14649",121388,"2019-11-20T10:20:54","HumanObservation",121388,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14650",121389,"2019-11-20T10:20:54","HumanObservation",121389,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14651",121390,"2019-11-20T10:20:54","HumanObservation",121390,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14652",121391,"2019-11-20T10:20:54","HumanObservation",121391,"individual","Female",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"14653",121392,"2019-11-20T10:20:54","HumanObservation",121392,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14654",121393,"2019-11-20T10:20:54","HumanObservation",121393,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14655",121394,"2019-11-20T10:20:54","HumanObservation",121394,"individual","Female",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14656",121395,"2019-11-20T10:20:55","HumanObservation",121395,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14657",121396,"2019-11-20T10:20:55","HumanObservation",121396,"individual","Male",19934,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14658",121777,"2019-11-20T10:21:42","HumanObservation",121777,"individual","Female",19890,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14659",121774,"2019-11-20T10:21:42","HumanObservation",121774,"individual","Female",19889,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14660",121775,"2019-11-20T10:21:42","HumanObservation",121775,"individual","Female",19889,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14661",121776,"2019-11-20T10:21:42","HumanObservation",121776,"individual","Male",19889,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14662",121778,"2019-11-20T10:21:42","HumanObservation",121778,"individual","Female",19890,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14663",121779,"2019-11-20T10:21:42","HumanObservation",121779,"individual","Female",19890,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14664",121780,"2019-11-20T10:21:43","HumanObservation",121780,"individual","Male",19890,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14665",121781,"2019-11-20T10:21:43","HumanObservation",121781,"individual","Female",19890,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14666",121782,"2019-11-20T10:21:43","HumanObservation",121782,"individual","Female",19890,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14667",121783,"2019-11-20T10:21:43","HumanObservation",121783,"individual","Female",19891,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14668",121784,"2019-11-20T10:21:43","HumanObservation",121784,"individual","Female",19891,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14669",121785,"2019-11-20T10:21:43","HumanObservation",121785,"individual","Female",19891,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14670",121786,"2019-11-20T10:21:43","HumanObservation",121786,"individual","Female",19891,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14671",121787,"2019-11-20T10:21:43","HumanObservation",121787,"individual","Female",19891,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14672",121788,"2019-11-20T10:21:44","HumanObservation",121788,"individual","Male",19891,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14673",121789,"2019-11-20T10:21:44","HumanObservation",121789,"individual","Female",19892,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"14674",121790,"2019-11-20T10:21:44","HumanObservation",121790,"individual","Female",19892,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14675",121791,"2019-11-20T10:21:44","HumanObservation",121791,"individual","Female",19892,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14676",121792,"2019-11-20T10:21:44","HumanObservation",121792,"individual","Female",19892,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14677",121793,"2019-11-20T10:21:44","HumanObservation",121793,"individual","Female",19893,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14678",121794,"2019-11-20T10:21:44","HumanObservation",121794,"individual","Female",19893,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14679",121795,"2019-11-20T10:21:44","HumanObservation",121795,"individual","Female",19893,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14680",121796,"2019-11-20T10:21:45","HumanObservation",121796,"individual","Female",19893,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14681",121797,"2019-11-20T10:21:45","HumanObservation",121797,"individual","Female",19893,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14682",121798,"2019-11-20T10:21:45","HumanObservation",121798,"individual","Male",19894,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14683",121799,"2019-11-20T10:21:45","HumanObservation",121799,"individual","Female",19894,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14684",122168,"2019-11-20T10:22:32","HumanObservation",122168,"individual","Male",19945,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14685",122165,"2019-11-20T10:22:32","HumanObservation",122165,"individual","Male",19945,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14686",122166,"2019-11-20T10:22:32","HumanObservation",122166,"individual","Male",19945,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
